fecha,hora,delitos_code,Latitude,Longitude
1/18/2013 0:00,20:00:00,Apropiacion Ilegal,18.203136,-67.133435
3/9/2013 0:00,19:10:00,Robo,18.173024,-67.125757
4/3/2013 0:00,17:00:00,Apropiacion Ilegal,17.978154,-67.025586
2/27/2013 0:00,15:20:00,Apropiacion Ilegal,18.08626,-67.145126
4/1/2013 0:00,9:00:00,Apropiacion Ilegal,18.133225,-67.111279
4/10/2013 0:00,14:45:00,Escalamiento,18.12458,-67.043967
2/19/2013 0:00,8:00:00,Vehiculo Hurtado,18.168856,-67.145315
2/11/2013 0:00,5:40:00,Escalamiento,18.079013,-66.968152
4/18/2013 0:00,17:00:00,Escalamiento,18.078334,-67.178863
3/12/2013 0:00,12:30:00,Apropiacion Ilegal,18.226944,-67.156499
3/10/2013 0:00,21:00:00,Apropiacion Ilegal,18.078766,-66.965864
4/6/2013 0:00,12:00:00,Escalamiento,18.024537,-67.173364
4/6/2013 0:00,23:30:00,Agresion Agravada,17.973719,-67.044733
2/13/2013 0:00,12:00:00,Apropiacion Ilegal,18.191112,-67.123219
4/6/2013 0:00,20:37:00,Robo,18.183481,-67.042433
4/9/2013 0:00,11:00:00,Apropiacion Ilegal,18.227364,-67.167096
3/7/2013 0:00,10:00:00,Escalamiento,18.164903,-67.153511
4/28/2013 0:00,16:00:00,Apropiacion Ilegal,18.283612,-67.190693
2/12/2013 0:00,8:30:00,Apropiacion Ilegal,17.973423,-67.048435
1/7/2013 0:00,11:00:00,Apropiacion Ilegal,18.207294,-67.141289
3/1/2013 0:00,19:25:00,Apropiacion Ilegal,18.077051,-66.960484
4/16/2013 0:00,19:00:00,Escalamiento,18.297638,-67.223215
5/14/2013 0:00,17:47:00,Escalamiento,18.165043,-67.094249
2/8/2013 0:00,11:00:00,Apropiacion Ilegal,18.15778,-67.14197
2/1/2013 0:00,14:00:00,Apropiacion Ilegal,18.260346,-67.046246
2/25/2013 0:00,22:35:00,Escalamiento,18.065788,-67.087944
4/27/2013 0:00,20:11:00,Robo,18.253194,-67.07623
4/2/2013 0:00,12:00:00,Apropiacion Ilegal,18.318341,-67.102923
1/30/2013 0:00,17:00:00,Apropiacion Ilegal,18.213625,-67.154766
2/15/2013 0:00,15:30:00,Apropiacion Ilegal,18.203209,-67.137247
2/25/2013 0:00,22:00:00,Robo,18.204984,-67.143064
1/27/2013 0:00,14:30:00,Escalamiento,18.028375,-67.16508
2/19/2013 0:00,18:32:00,Asesinato,18.208296,-67.129284
3/6/2013 0:00,14:00:00,Escalamiento,18.115678,-67.144769
4/1/2013 0:00,15:09:00,Escalamiento,18.182978,-67.148328
4/13/2013 0:00,9:30:00,Escalamiento,18.210501,-67.088326
1/3/2013 0:00,16:30:00,Apropiacion Ilegal,18.200203,-67.127271
2/15/2013 0:00,23:00:00,Apropiacion Ilegal,18.228313,-67.050696
4/27/2013 0:00,11:30:00,Apropiacion Ilegal,18.18167,-67.147048
1/21/2013 0:00,20:40:00,Escalamiento,18.182534,-66.985232
2/21/2013 0:00,6:00:00,Escalamiento,18.212247,-67.153512
1/10/2013 0:00,1:30:00,Apropiacion Ilegal,17.974422,-67.040501
3/20/2013 0:00,8:00:00,Vehiculo Hurtado,18.170551,-67.149519
3/21/2013 0:00,4:00:00,Escalamiento,18.097182,-67.131473
2/5/2013 0:00,14:00:00,Escalamiento,18.216738,-67.157082
1/26/2013 0:00,22:30:00,Escalamiento,18.298762,-67.167915
3/4/2013 0:00,10:00:00,Apropiacion Ilegal,18.137452,-67.126052
3/20/2013 0:00,9:00:00,Apropiacion Ilegal,18.070691,-67.171576
3/29/2013 0:00,21:00:00,Escalamiento,18.263019,-66.981834
4/26/2013 0:00,8:00:00,Apropiacion Ilegal,18.218941,-67.021324
3/22/2013 0:00,3:30:00,Escalamiento,18.147466,-67.133285
1/5/2013 0:00,17:30:00,Apropiacion Ilegal,18.157857,-67.140832
1/29/2013 0:00,8:30:00,Apropiacion Ilegal,18.187224,-66.981224
3/15/2013 0:00,13:15:00,Apropiacion Ilegal,18.153515,-67.142067
1/23/2013 0:00,13:00:00,Escalamiento,18.242076,-67.137709
4/29/2013 0:00,21:41:00,Robo,18.214254,-67.148323
2/1/2013 0:00,9:00:00,Apropiacion Ilegal,18.285992,-67.110186
4/5/2013 0:00,6:00:00,Apropiacion Ilegal,18.117549,-67.168572
1/19/2013 0:00,20:00:00,Escalamiento,18.201145,-67.136323
3/11/2013 0:00,19:21:00,Robo,18.215256,-67.148082
3/4/2013 0:00,21:50:00,Agresion Agravada,18.11407,-67.072998
3/1/2013 0:00,18:00:00,Robo,18.109485,-67.131514
1/1/2013 0:00,22:34:00,Agresion Agravada,18.077141,-67.057227
3/27/2013 0:00,9:00:00,Escalamiento,18.199556,-67.141028
2/26/2013 0:00,13:00:00,Apropiacion Ilegal,18.196927,-67.142979
2/1/2013 0:00,21:00:00,Escalamiento,18.206366,-67.148795
4/14/2013 0:00,13:30:00,Escalamiento,17.978995,-67.194921
1/4/2013 0:00,10:00:00,Escalamiento,18.224318,-67.092148
4/15/2013 0:00,8:00:00,Vehiculo Hurtado,18.1689,-67.105071
4/6/2013 0:00,7:00:00,Escalamiento,18.246347,-67.174426
4/10/2013 0:00,14:03:00,Agresion Agravada,18.278767,-67.164431
5/8/2013 0:00,21:34:00,Apropiacion Ilegal,18.242764,-67.160659
3/10/2013 0:00,11:00:00,Apropiacion Ilegal,18.229188,-67.158613
2/21/2013 0:00,10:00:00,Vehiculo Hurtado,18.233608,-67.150209
3/4/2013 0:00,19:30:00,Vehiculo Hurtado,18.133873,-67.116311
3/19/2013 0:00,5:35:00,Apropiacion Ilegal,18.205452,-67.142608
1/6/2013 0:00,16:00:00,Escalamiento,18.206282,-67.148424
3/13/2013 0:00,2:00:00,Apropiacion Ilegal,18.197254,-67.138061
3/18/2013 0:00,13:38:00,Escalamiento,18.152489,-67.13705
4/22/2013 0:00,3:00:00,Apropiacion Ilegal,18.202194,-67.146139
3/4/2013 0:00,9:00:00,Apropiacion Ilegal,18.141426,-67.120234
1/22/2013 0:00,12:00:00,Vehiculo Hurtado,18.223713,-66.930736
2/19/2013 0:00,17:00:00,Escalamiento,18.049075,-67.095276
2/5/2013 0:00,7:00:00,Escalamiento,18.159021,-67.148997
3/6/2013 0:00,19:45:00,Agresion Agravada,18.191154,-67.151186
2/19/2013 0:00,8:00:00,Apropiacion Ilegal,18.168742,-67.132878
3/20/2013 0:00,2:30:00,Robo,18.202951,-67.139243
3/4/2013 0:00,1:30:00,Escalamiento,18.085491,-67.031533
3/10/2013 0:00,11:27:00,Escalamiento,17.986826,-67.213185
3/23/2013 0:00,9:40:00,Vehiculo Hurtado,18.169999,-67.11047
1/14/2013 0:00,19:30:00,Agresion Agravada,18.285572,-67.140105
2/24/2013 0:00,15:50:00,Apropiacion Ilegal,18.243442,-67.138884
3/27/2013 0:00,13:00:00,Escalamiento,18.079013,-66.968152
3/6/2013 0:00,9:00:00,Apropiacion Ilegal,18.289743,-67.139925
4/26/2013 0:00,13:45:00,Vehiculo Hurtado,18.242439,-67.162693
3/13/2013 0:00,10:30:00,Agresion Agravada,18.081279,-66.958651
4/24/2013 0:00,19:50:00,Apropiacion Ilegal,18.088374,-67.150381
3/3/2013 0:00,11:15:00,Escalamiento,18.181384,-67.139314
2/22/2013 0:00,10:00:00,Apropiacion Ilegal,18.027664,-67.163098
1/11/2013 0:00,0:43:00,Apropiacion Ilegal,18.252246,-67.079702
4/9/2013 0:00,14:00:00,Apropiacion Ilegal,18.191497,-67.150699
4/24/2013 0:00,8:30:00,Escalamiento,18.215539,-67.081866
2/6/2013 0:00,23:00:00,Vehiculo Hurtado,18.175648,-66.924281
3/9/2013 0:00,2:00:00,Agresion Agravada,18.084677,-67.146406
1/9/2013 0:00,13:30:00,Agresion Agravada,17.974622,-66.992113
3/20/2013 0:00,15:00:00,Apropiacion Ilegal,18.244747,-67.006483
4/6/2013 0:00,18:00:00,Apropiacion Ilegal,18.166859,-67.130907
2/13/2013 0:00,21:00:00,Vehiculo Hurtado,18.182594,-67.138402
4/24/2013 0:00,10:00:00,Apropiacion Ilegal,18.127885,-67.10077
4/4/2013 0:00,3:00:00,Apropiacion Ilegal,18.165589,-66.870198
2/25/2013 0:00,8:00:00,Escalamiento,18.280201,-67.13352
3/4/2013 0:00,7:10:00,Escalamiento,18.079013,-66.959765
2/22/2013 0:00,16:30:00,Apropiacion Ilegal,18.086004,-67.144931
4/5/2013 0:00,22:30:00,Robo,18.204772,-67.140613
4/9/2013 0:00,6:30:00,Escalamiento,18.207583,-67.137088
2/7/2013 0:00,5:00:00,Apropiacion Ilegal,18.206168,-67.136655
3/8/2013 0:00,23:00:00,Agresion Agravada,18.102246,-67.037626
3/15/2013 0:00,1:30:00,Apropiacion Ilegal,18.202289,-67.138623
3/26/2013 0:00,20:00:00,Robo,18.237315,-67.017719
1/27/2013 0:00,10:00:00,Escalamiento,18.205824,-67.147652
2/11/2013 0:00,13:00:00,Apropiacion Ilegal,18.017522,-67.149766
2/28/2013 0:00,6:00:00,Apropiacion Ilegal,18.205672,-67.130379
3/12/2013 0:00,7:30:00,Escalamiento,18.189963,-67.146338
3/24/2013 0:00,18:00:00,Apropiacion Ilegal,18.200443,-67.13963
5/17/2013 0:00,13:53:00,Agresion Agravada,18.197973,-67.147438
4/8/2013 0:00,19:00:00,Escalamiento,17.978486,-67.184819
4/5/2013 0:00,15:01:00,Apropiacion Ilegal,18.180252,-67.151911
4/3/2013 0:00,6:00:00,Escalamiento,18.131054,-67.152619
3/3/2013 0:00,10:00:00,Apropiacion Ilegal,18.083142,-67.141284
3/25/2013 0:00,9:00:00,Escalamiento,18.084098,-67.14786
2/5/2013 0:00,9:30:00,Escalamiento,18.069355,-66.93239
3/6/2013 0:00,13:00:00,Apropiacion Ilegal,18.196203,-67.153018
2/2/2013 0:00,9:00:00,Apropiacion Ilegal,17.978055,-67.184856
4/19/2013 0:00,16:10:00,Apropiacion Ilegal,18.209904,-67.119912
1/4/2013 0:00,17:20:00,Apropiacion Ilegal,18.155967,-67.138779
4/21/2013 0:00,10:30:00,Escalamiento,18.156239,-67.150467
3/14/2013 0:00,20:30:00,Apropiacion Ilegal,18.212104,-67.144605
1/22/2013 0:00,22:10:00,Apropiacion Ilegal,18.204345,-67.132431
1/30/2013 0:00,13:00:00,Apropiacion Ilegal,18.198075,-67.150003
1/27/2013 0:00,11:00:00,Apropiacion Ilegal,18.225771,-67.169415
3/9/2013 0:00,8:00:00,Apropiacion Ilegal,18.181761,-67.100062
1/12/2013 0:00,21:50:00,Escalamiento,17.979315,-67.211017
1/25/2013 0:00,10:45:00,Escalamiento,18.026966,-67.137402
1/18/2013 0:00,21:00:00,Escalamiento,18.222883,-67.097891
4/20/2013 0:00,13:00:00,Escalamiento,18.208034,-66.917334
3/8/2013 0:00,20:00:00,Robo,18.148367,-67.145274
5/20/2013 0:00,2:00:00,Robo,18.313684,-67.148352
1/6/2013 0:00,18:30:00,Escalamiento,18.183521,-67.103272
5/18/2013 0:00,2:45:00,Asesinato,18.164756,-67.151128
4/3/2013 0:00,13:00:00,Apropiacion Ilegal,18.201199,-67.137474
2/11/2013 0:00,8:00:00,Escalamiento,18.237593,-67.142931
1/13/2013 0:00,13:30:00,Escalamiento,18.083665,-67.068741
1/18/2013 0:00,22:00:00,Escalamiento,18.074529,-66.94949
1/19/2013 0:00,10:00:00,Apropiacion Ilegal,18.195646,-67.151769
2/23/2013 0:00,0:00:00,Escalamiento,18.191096,-67.086124
1/26/2013 0:00,22:30:00,Robo,18.244284,-67.136727
2/21/2013 0:00,21:08:00,Robo,18.245896,-67.137559
4/20/2013 0:00,18:00:00,Apropiacion Ilegal,18.154042,-67.145543
4/20/2013 0:00,15:45:00,Escalamiento,18.128102,-67.183075
3/5/2013 0:00,6:00:00,Apropiacion Ilegal,18.035261,-67.134848
4/14/2013 0:00,22:00:00,Escalamiento,18.106774,-67.034626
2/26/2013 0:00,9:50:00,Escalamiento,18.179902,-67.170734
1/7/2013 0:00,5:00:00,Escalamiento,17.973563,-67.187089
4/28/2013 0:00,2:16:00,Agresion Agravada,18.23802,-67.132917
1/18/2013 0:00,7:00:00,Apropiacion Ilegal,18.205812,-67.136432
1/24/2013 0:00,14:00:00,Apropiacion Ilegal,18.212416,-67.141939
4/9/2013 0:00,16:00:00,Escalamiento,18.125397,-67.114222
2/8/2013 0:00,11:00:00,Apropiacion Ilegal,18.202406,-67.134158
1/21/2013 0:00,18:30:00,Apropiacion Ilegal,18.242753,-67.173577
3/3/2013 0:00,8:00:00,Escalamiento,18.201456,-67.140455
4/13/2013 0:00,23:30:00,Robo,18.205258,-67.139787
2/7/2013 0:00,22:45:00,Escalamiento,18.208187,-67.126795
3/21/2013 0:00,20:00:00,Agresion Agravada,18.213705,-67.152538
5/9/2013 0:00,20:00:00,Apropiacion Ilegal,18.037744,-67.052003
3/3/2013 0:00,1:30:00,Vehiculo Hurtado,18.101757,-67.047136
3/22/2013 0:00,19:00:00,Apropiacion Ilegal,18.047931,-67.198399
1/31/2013 0:00,23:00:00,Apropiacion Ilegal,18.200859,-67.134143
1/19/2013 0:00,22:30:00,Apropiacion Ilegal,18.19148,-67.150669
2/7/2013 0:00,14:00:00,Escalamiento,18.184413,-67.163327
4/19/2013 0:00,21:00:00,Apropiacion Ilegal,18.207962,-67.142762
3/26/2013 0:00,17:00:00,Apropiacion Ilegal,18.16648,-67.150579
4/7/2013 0:00,1:25:00,Agresion Agravada,18.204165,-67.140655
4/7/2013 0:00,12:20:00,Escalamiento,18.086317,-67.108253
2/26/2013 0:00,9:14:00,Apropiacion Ilegal,18.19148,-67.150669
1/21/2013 0:00,8:00:00,Escalamiento,18.217377,-67.157743
1/13/2013 0:00,2:25:00,Vehiculo Hurtado,18.093401,-67.070358
3/13/2013 0:00,11:00:00,Escalamiento,18.085271,-67.144733
3/3/2013 0:00,21:00:00,Escalamiento,17.978687,-67.20341
2/26/2013 0:00,11:00:00,Escalamiento,18.103906,-67.04669
1/15/2013 0:00,1:00:00,Escalamiento,18.088142,-67.147008
2/8/2013 0:00,11:00:00,Escalamiento,18.209669,-67.105985
1/18/2013 0:00,8:49:00,Apropiacion Ilegal,18.304252,-67.155219
2/12/2013 0:00,19:00:00,Escalamiento,18.209104,-67.151875
4/4/2013 0:00,4:00:00,Escalamiento,18.217231,-67.080083
3/10/2013 0:00,11:15:00,Escalamiento,18.01513,-67.075194
3/19/2013 0:00,10:00:00,Apropiacion Ilegal,18.080877,-67.035522
1/8/2013 0:00,14:30:00,Apropiacion Ilegal,18.205392,-67.152205
2/28/2013 0:00,10:00:00,Escalamiento,18.188606,-66.998147
6/27/2013 0:00,2:41:00,Robo,18.20593,-67.144914
7/10/2013 0:00,8:05:00,Apropiacion Ilegal,18.152519,-67.088855
6/29/2013 0:00,21:00:00,Apropiacion Ilegal,18.115576,-67.170678
5/9/2013 0:00,8:00:00,Apropiacion Ilegal,18.064742,-67.051441
6/4/2013 0:00,12:00:00,Apropiacion Ilegal,18.124048,-67.158625
7/3/2013 0:00,9:00:00,Apropiacion Ilegal,17.978854,-67.199638
7/6/2013 0:00,3:00:00,Apropiacion Ilegal,18.141581,-67.112136
6/10/2013 0:00,13:00:00,Apropiacion Ilegal,18.196071,-67.145272
5/1/2013 0:00,12:30:00,Escalamiento,18.057202,-67.188168
6/30/2013 0:00,7:59:00,Agresion Agravada,18.139588,-67.140331
7/17/2013 0:00,10:30:00,Escalamiento,18.164313,-67.094757
7/1/2013 0:00,14:00:00,Apropiacion Ilegal,18.088224,-67.153749
6/25/2013 0:00,14:30:00,Apropiacion Ilegal,18.153762,-67.142186
7/28/2013 0:00,10:40:00,Apropiacion Ilegal,18.083786,-67.056292
7/18/2013 0:00,14:00:00,Escalamiento,18.23454,-67.137172
7/5/2013 0:00,16:00:00,Escalamiento,18.09318,-67.16257
7/25/2013 0:00,14:00:00,Apropiacion Ilegal,18.026938,-67.141819
6/23/2013 0:00,13:30:00,Escalamiento,18.07666,-67.184538
1/7/2013 0:00,14:00:00,Apropiacion Ilegal,18.20116,-67.140804
6/11/2013 0:00,21:30:00,Robo,18.134508,-67.185912
6/7/2013 0:00,3:00:00,Escalamiento,18.216738,-67.157082
5/14/2013 0:00,8:30:00,Apropiacion Ilegal,18.085823,-67.074665
7/28/2013 0:00,11:30:00,Escalamiento,18.234807,-67.152131
7/28/2013 0:00,8:00:00,Apropiacion Ilegal,18.201202,-67.133345
6/30/2013 0:00,16:00:00,Apropiacion Ilegal,18.175656,-66.923424
7/25/2013 0:00,13:43:00,Agresion Agravada,18.047591,-67.052224
5/10/2013 0:00,15:00:00,Vehiculo Hurtado,18.216375,-67.148182
6/12/2013 0:00,19:22:00,Agresion Agravada,18.06613,-67.152499
6/16/2013 0:00,0:27:00,Apropiacion Ilegal,18.198037,-67.136417
7/14/2013 0:00,13:19:00,Escalamiento,18.252366,-67.160692
5/14/2013 0:00,0:05:00,Apropiacion Ilegal,18.204493,-67.140522
4/30/2013 0:00,23:30:00,Apropiacion Ilegal,18.209652,-67.144661
6/28/2013 0:00,9:20:00,Escalamiento,18.124804,-67.108307
7/12/2013 0:00,9:00:00,Apropiacion Ilegal,18.106977,-67.130441
5/23/2013 0:00,15:00:00,Apropiacion Ilegal,18.231215,-67.1597
7/10/2013 0:00,22:00:00,Escalamiento,18.13387,-67.098911
6/23/2013 0:00,13:00:00,Apropiacion Ilegal,18.156542,-67.145042
5/11/2013 0:00,15:00:00,Apropiacion Ilegal,17.973991,-67.040741
5/29/2013 0:00,14:00:00,Apropiacion Ilegal,18.296274,-67.091705
6/4/2013 0:00,6:50:00,Apropiacion Ilegal,18.071555,-66.939477
7/25/2013 0:00,7:30:00,Escalamiento,18.291672,-67.132625
6/13/2013 0:00,15:25:00,Apropiacion Ilegal,18.217232,-67.142174
6/11/2013 0:00,23:50:00,Robo,18.209183,-67.147141
6/3/2013 0:00,19:10:00,Asesinato,18.296009,-67.196821
5/12/2013 0:00,16:00:00,Apropiacion Ilegal,18.200318,-67.140501
5/13/2013 0:00,12:00:00,Apropiacion Ilegal,18.286594,-67.13436
6/15/2013 0:00,10:00:00,Escalamiento,18.207634,-67.078298
7/14/2013 0:00,10:00:00,Apropiacion Ilegal,18.080954,-67.038285
6/12/2013 0:00,14:00:00,Escalamiento,18.199048,-67.151523
6/11/2013 0:00,17:00:00,Robo,18.205012,-67.141914
5/31/2013 0:00,18:00:00,Apropiacion Ilegal,18.155267,-67.141032
5/27/2013 0:00,7:35:00,Apropiacion Ilegal,18.241567,-67.091332
7/15/2013 0:00,17:30:00,Apropiacion Ilegal,17.976192,-67.049693
7/19/2013 0:00,19:00:00,Escalamiento,18.026251,-67.138894
7/16/2013 0:00,13:00:00,Apropiacion Ilegal,18.209198,-67.151854
4/30/2013 0:00,15:30:00,Escalamiento,18.205872,-67.135281
5/22/2013 0:00,22:30:00,Vehiculo Hurtado,18.026056,-67.148392
5/29/2013 0:00,9:00:00,Apropiacion Ilegal,18.028576,-66.978254
7/9/2013 0:00,13:35:00,Apropiacion Ilegal,18.173397,-67.149531
5/10/2013 0:00,12:00:00,Apropiacion Ilegal,18.063697,-67.154423
5/31/2013 0:00,11:11:00,Escalamiento,18.081638,-67.042982
7/10/2013 0:00,9:00:00,Apropiacion Ilegal,18.218346,-67.155029
5/16/2013 0:00,20:20:00,Escalamiento,18.101317,-67.014893
5/24/2013 0:00,16:00:00,Escalamiento,18.141697,-67.175489
5/26/2013 0:00,17:00:00,Apropiacion Ilegal,18.15923,-67.157609
6/5/2013 0:00,7:06:00,Apropiacion Ilegal,18.252195,-66.992936
5/25/2013 0:00,13:30:00,Apropiacion Ilegal,18.202944,-67.139303
5/2/2013 0:00,1:30:00,Apropiacion Ilegal,18.025289,-67.166981
7/16/2013 0:00,18:00:00,Escalamiento,18.103523,-67.025897
5/14/2013 0:00,20:25:00,Escalamiento,17.978154,-67.025586
6/8/2013 0:00,11:00:00,Apropiacion Ilegal,18.213585,-67.148814
6/29/2013 0:00,12:36:00,Escalamiento,17.978734,-67.202467
5/7/2013 0:00,0:26:00,Asesinato,18.199576,-67.140295
7/24/2013 0:00,13:00:00,Apropiacion Ilegal,18.200375,-67.136805
7/2/2013 0:00,23:44:00,Asesinato,18.139458,-67.129828
6/11/2013 0:00,16:30:00,Escalamiento,18.209398,-67.060939
7/3/2013 0:00,13:30:00,Escalamiento,18.194341,-67.091932
5/9/2013 0:00,5:30:00,Escalamiento,18.289128,-67.130175
6/18/2013 0:00,6:50:00,Escalamiento,18.110271,-67.181228
6/4/2013 0:00,20:00:00,Apropiacion Ilegal,18.214283,-67.027856
6/14/2013 0:00,17:00:00,Escalamiento,18.083197,-67.146244
4/29/2013 0:00,11:30:00,Apropiacion Ilegal,18.093579,-67.171596
7/26/2013 0:00,18:40:00,Escalamiento,18.18277,-67.138219
7/19/2013 0:00,17:00:00,Escalamiento,18.051672,-66.919426
4/22/2013 0:00,20:30:00,Agresion Agravada,18.195919,-67.15153
7/1/2013 0:00,13:00:00,Apropiacion Ilegal,18.033108,-67.050763
7/30/2013 0:00,10:00:00,Apropiacion Ilegal,18.196427,-67.142141
7/20/2013 0:00,15:00:00,Apropiacion Ilegal,17.978734,-67.202467
6/12/2013 0:00,6:30:00,Escalamiento,18.17946,-67.156204
7/13/2013 0:00,22:00:00,Apropiacion Ilegal,18.086883,-66.932879
2/6/2013 0:00,2:00:00,Agresion Agravada,18.205157,-67.140575
7/28/2013 0:00,1:30:00,Apropiacion Ilegal,18.036004,-67.17572
6/29/2013 0:00,0:26:00,Agresion Agravada,18.184883,-67.1414
5/3/2013 0:00,14:00:00,Escalamiento,18.049423,-67.042551
6/7/2013 0:00,11:08:00,Asesinato,18.202819,-67.146334
6/13/2013 0:00,7:00:00,Apropiacion Ilegal,18.092442,-67.134219
7/27/2013 0:00,22:00:00,Escalamiento,18.21682,-67.151389
7/5/2013 0:00,11:50:00,Apropiacion Ilegal,18.203877,-67.149472
6/27/2013 0:00,1:50:00,Escalamiento,18.082571,-67.040973
5/26/2013 0:00,20:30:00,Apropiacion Ilegal,18.193176,-67.151964
5/27/2013 0:00,17:00:00,Apropiacion Ilegal,18.201368,-67.142032
7/10/2013 0:00,10:45:00,Escalamiento,18.207922,-67.142831
7/4/2013 0:00,18:00:00,Apropiacion Ilegal,17.97686,-67.206564
6/5/2013 0:00,20:00:00,Escalamiento,18.130717,-67.111923
7/5/2013 0:00,7:15:00,Escalamiento,18.095608,-67.009622
3/29/2013 0:00,1:00:00,Agresion Agravada,18.200913,-67.144213
6/27/2013 0:00,1:00:00,Apropiacion Ilegal,18.056589,-66.953594
5/9/2013 0:00,19:45:00,Robo,18.183129,-67.141724
6/2/2013 0:00,9:00:00,Escalamiento,18.081116,-67.186154
6/26/2013 0:00,22:30:00,Escalamiento,18.308213,-67.104832
6/26/2013 0:00,17:00:00,Escalamiento,18.169378,-66.908604
5/16/2013 0:00,9:30:00,Apropiacion Ilegal,18.155599,-67.143704
6/21/2013 0:00,23:00:00,Apropiacion Ilegal,18.242697,-67.160186
7/22/2013 0:00,19:00:00,Apropiacion Ilegal,18.208438,-67.143846
3/17/2013 0:00,5:00:00,Agresion Agravada,18.060964,-67.067121
7/27/2013 0:00,6:15:00,Apropiacion Ilegal,18.087458,-67.146564
7/14/2013 0:00,11:00:00,Escalamiento,18.053487,-67.19001
7/16/2013 0:00,8:00:00,Apropiacion Ilegal,18.074438,-67.057028
7/30/2013 0:00,17:00:00,Escalamiento,18.165974,-67.090965
5/24/2013 0:00,12:30:00,Escalamiento,18.087051,-66.995682
7/27/2013 0:00,17:00:00,Escalamiento,18.057165,-67.06313
7/24/2013 0:00,14:00:00,Escalamiento,18.196005,-67.151456
5/16/2013 0:00,21:00:00,Apropiacion Ilegal,18.155138,-67.139201
7/3/2013 0:00,8:30:00,Escalamiento,18.062555,-67.054855
6/21/2013 0:00,2:00:00,Apropiacion Ilegal,18.089551,-67.146705
5/9/2013 0:00,8:00:00,Escalamiento,18.085074,-67.042853
7/25/2013 0:00,1:15:00,Apropiacion Ilegal,18.200707,-67.143109
6/30/2013 0:00,22:00:00,Escalamiento,18.092046,-67.146442
7/2/2013 0:00,2:00:00,Escalamiento,18.071329,-67.051108
7/6/2013 0:00,0:30:00,Escalamiento,18.037655,-67.100278
7/10/2013 0:00,14:00:00,Escalamiento,18.116148,-67.146484
7/23/2013 0:00,11:30:00,Apropiacion Ilegal,17.9731,-67.183461
7/20/2013 0:00,23:25:00,Escalamiento,17.979025,-67.193033
5/7/2013 0:00,10:00:00,Escalamiento,18.165113,-67.152587
6/16/2013 0:00,14:00:00,Apropiacion Ilegal,18.034274,-66.901064
6/16/2013 0:00,22:35:00,Robo,18.132759,-67.185913
5/7/2013 0:00,8:30:00,Apropiacion Ilegal,18.134361,-67.114089
6/3/2013 0:00,8:00:00,Apropiacion Ilegal,18.200065,-67.140599
4/30/2013 0:00,6:00:00,Vehiculo Hurtado,18.186482,-66.986699
7/12/2013 0:00,23:00:00,Escalamiento,18.049114,-67.06167
6/23/2013 0:00,17:07:00,Apropiacion Ilegal,18.167348,-67.151011
5/23/2013 0:00,21:00:00,Escalamiento,18.079058,-66.955191
6/30/2013 0:00,12:00:00,Robo,18.025898,-67.173648
7/25/2013 0:00,16:00:00,Apropiacion Ilegal,18.1357,-67.123267
7/1/2013 0:00,8:00:00,Escalamiento,18.188647,-67.147408
5/24/2013 0:00,23:45:00,Agresion Agravada,18.197617,-67.147711
5/6/2013 0:00,17:00:00,Apropiacion Ilegal,18.157044,-67.140849
4/15/2013 0:00,13:00:00,Escalamiento,18.249007,-67.091285
7/19/2013 0:00,7:30:00,Escalamiento,18.068432,-67.11678
7/14/2013 0:00,12:00:00,Escalamiento,17.97725,-67.051813
6/9/2013 0:00,2:00:00,Escalamiento,18.209149,-67.151908
7/14/2013 0:00,16:00:00,Escalamiento,18.252366,-67.160692
6/26/2013 0:00,7:55:00,Apropiacion Ilegal,18.038322,-67.040595
6/12/2013 0:00,6:00:00,Apropiacion Ilegal,18.191493,-67.150537
6/18/2013 0:00,8:00:00,Vehiculo Hurtado,18.087321,-67.147099
7/20/2013 0:00,14:30:00,Escalamiento,18.044914,-67.047855
7/7/2013 0:00,11:00:00,Apropiacion Ilegal,18.220431,-67.152578
6/20/2013 0:00,1:27:00,Agresion Agravada,18.207881,-67.125206
6/2/2013 0:00,16:17:00,Escalamiento,18.262263,-67.05044
6/10/2013 0:00,1:00:00,Escalamiento,18.180666,-66.978197
7/8/2013 0:00,15:25:00,Apropiacion Ilegal,18.090333,-67.030566
6/15/2013 0:00,5:00:00,Apropiacion Ilegal,18.182012,-66.978864
5/3/2013 0:00,7:00:00,Vehiculo Hurtado,18.225927,-67.166222
7/14/2013 0:00,10:45:00,Apropiacion Ilegal,18.016997,-67.17129
7/19/2013 0:00,12:30:00,Escalamiento,18.111737,-67.161329
7/25/2013 0:00,12:00:00,Apropiacion Ilegal,18.182294,-67.14153
5/7/2013 0:00,10:00:00,Apropiacion Ilegal,18.059208,-67.086522
3/27/2013 0:00,21:44:00,Agresion Agravada,18.19909,-67.151953
5/25/2013 0:00,22:00:00,Vehiculo Hurtado,18.075067,-67.163717
6/25/2013 0:00,12:10:00,Apropiacion Ilegal,18.07073,-67.153731
7/13/2013 0:00,8:33:00,Escalamiento,18.029477,-67.106115
7/28/2013 0:00,12:30:00,Escalamiento,18.20313,-67.134948
7/30/2013 0:00,12:01:00,Robo,18.076979,-66.98637
5/2/2013 0:00,10:00:00,Apropiacion Ilegal,18.214618,-67.148831
7/25/2013 0:00,12:00:00,Escalamiento,18.049062,-67.059932
7/31/2013 0:00,7:00:00,Escalamiento,18.086495,-67.062282
